RowIndex,GeneratedInteraction,RealInteraction,ErrorFlag
198,3::1041,3::2167,1
199,3::1043,3::1580,1
200,3::1234,3::3619,1
201,3::2341,3::260,1
202,3::182,3::2858,1
203,3::189,3::3114,1
204,3::2341,3::1049,1
205,3::137,3::1261,1
206,3::1821,3::552,1
207,3::1063,3::480,1
208,3::106,3::1265,1
209,3::1048,3::1266,1
210,3::1267,3::733,1
211,3::1042,3::1196,1
212,3::1046,3::590,1
213,3::1042,3::2355,1
214,3::1042,3::1197,1
215,3::1046,3::1198,1
216,3::1199,3::1378,1
217,3::1379,3::593,1
218,3::1379,3::1379,0
219,3::1379,3::3552,1
220,3::1379,3::1304,1
221,3::1305,3::1270,1
222,3::1379,3::2470,1
223,3::1379,3::3168,1
224,3::1379,3::2617,1
225,3::1375,3::1961,1
226,3::1962,3::3671,1
227,3::1375,3::2006,1
228,3::1374,3::2871,1
229,3::2007,3::2115,1
230,3::1374,3::1968,1
231,3::2872,3::1136,1
232,3::1137,3::2081,1
233,4::1231,4::3468,1
234,4::2341,4::1210,1
235,4::1379,4::2951,1
236,4::1379,4::1214,1
237,4::2952,4::1036,1
238,4::1047,4::260,1
239,4::1048,4::2028,1
240,4::1037,4::480,1
241,4::1037,4::1196,1
242,4::1197,4::1198,0
243,4::1379,4::1954,1
244,4::1037,4::1097,0
245,4::1379,4::3418,1
246,4::1139,4::3702,1
247,4::1139,4::2366,1
248,4::1139,4::1387,1
249,4::1133,4::3527,1
250,4::1096,4::1201,1
251,4::1202,4::2692,1
252,4::1202,4::2947,1
253,4::2931,4::1240,1
254,5::1379,5::2987,1
255,5::1375,5::2333,1
256,5::1376,5::1175,1
257,5::1376,5::39,1
258,5::1096,5::288,1
259,5::1373,5::2337,1
260,5::1179,5::1535,1
261,5::1379,5::1392,0
262,5::1379,5::2268,1
263,5::1379,5::1466,1
264,5::1379,5::860,1
265,5::1379,5::1683,1
266,5::1379,5::866,1
267,5::1379,5::1684,1
268,5::1685,5::2916,1
269,5::1378,5::2770,1
270,5::1378,5::215,1
271,5::137,5::1759,1
272,5::1378,5::501,1
273,5::137,5::3578,1
274,5::234,5::506,1
275,5::137,5::1250,1
276,5::1066,5::3793,1
277,5::234,5::509,1
278,5::1061,5::41,1
279,5::109,5::1610,1
280,5::,5::2058,1
281,5::106,5::3799,1
282,5::,5::2997,1
283,5::2341,5::47,1
284,5::106,5::2700,1
285,5::2341,5::296,1
286,5::106,5::581,1
287,5::106,5::1617,1
288,5::206,5::728,1
289,5::109,5::299,1
290,5::296,5::3079,1
291,5::296,5::2560,1
292,5::106,5::1909,1
293,5::296,5::150,1
294,5::106,5::224,1
295,5::206,5::3728,1
296,5::2965,5::229,1
297,5::206,5::6,1
298,5::234,5::3006,1
299,5::234,5::2858,1
300,Unknown,5::1046,1
301,5::1047,5::515,1
302,5::1048,5::800,1
303,5::1234,5::50,1
304,5::123,5::52,1
305,5::104,5::1191,1
306,5::1096,5::1192,1
307,5::1193,5::733,1
308,5::1045,5::3081,1
309,5::1048,5::377,1
310,5::1048,5::2353,1
311,5::1048,5::1268,1
312,5::1043,5::3083,1
313,5::1269,5::2427,1
314,5::1049,5::3513,1
315,5::1048,5::2428,1
316,5::2429,5::2355,1
317,5::1269,5::2282,1
318,5::2283,5::3514,1
319,5::2283,5::1554,1
320,5::1555,5::1912,1
321,5::1913,5::593,1
322,5::1043,5::2359,1
323,5::1913,5::2716,1
324,5::1913,5::1485,1
325,5::2356,5::2717,1
326,5::1486,5::2571,1
327,5::1486,5::2289,1
328,5::1913,5::162,1
329,5::1621,5::1127,1
330,5::1628,5::3016,1
331,5::1628,5::2070,1
332,5::1628,5::1704,1
333,5::1628,5::3163,1
334,5::1628,5::2437,1
335,5::1628,5::2291,1
336,5::1628,5::1635,1
337,5::1138,5::1279,1
338,5::2356,5::2721,1
339,5::1628,5::2723,1
340,5::1628,5::1921,1
341,5::1628,5::2725,1
342,5::1922,5::1923,0
343,5::2727,5::2580,1
344,5::1929,5::3386,1
345,5::2519,5::3744,1
346,5::2519,5::968,1
347,5::968,5::896,0
348,5::106,5::3020,1
349,5::3018,5::1788,1
350,Unknown,5::318,1
351,Unknown,5::176,1
352,5::123,5::461,1
353,5::137,5::608,1
354,5::137,5::1429,1
355,5::1373,5::2159,1
356,5::1373,5::1715,1
357,5::1373,5::1643,1
358,5::1378,5::3249,1
359,5::1373,5::3176,1
360,5::1378,5::1719,1
361,5::1762,5::2806,1
362,5::1761,5::2734,1
363,5::1761,5::1649,1
364,5::1798,5::321,1
365,5::176,5::2013,1
366,5::176,5::3100,1
367,5::1763,5::2952,1
368,5::2018,5::1213,1
369,5::2018,5::1794,1
370,5::1768,5::2599,1
371,5::1761,5::1500,1
372,5::2068,5::3105,1
373,5::2018,5::2959,1
374,5::1218,5::1509,1
375,5::1798,5::1721,1
376,5::1798,5::1722,1
377,5::1723,5::1650,1
378,5::1723,5::908,1
379,5::1761,5::1580,1
380,5::1581,5::1653,1
381,5::1581,5::2384,1
382,5::1731,5::1729,1
383,5::1581,5::3476,1
384,5::1725,5::2890,1
385,5::1728,5::3113,1
386,5::1726,5::2028,1
387,5::3048,5::16,1
388,5::1733,5::265,1
389,5::173,5::2029,1
390,5::1731,5::194,1
391,5::173,5::551,1
392,5::206,5::1513,1
393,5::1726,5::3046,1
394,5::1726,5::2318,1
395,5::173,5::1517,1
396,5::3049,5::1089,1
397,5::174,5::3260,1
398,5::1733,5::913,1
399,5::1741,5::1730,1
400,Unknown,5::3408,1
401,Unknown,5::3409,1
402,Unknown,5::2607,1
403,5::2608,5::1449,1
404,5::1234,5::1732,1
405,5::1378,5::1733,1
406,5::1734,5::2390,1
407,5::2391,5::1734,1
408,5::2391,5::3266,1
409,5::3267,5::3267,0
410,5::3268,5::919,1
411,5::9191,5::3624,1
412,5::3625,5::2395,1
413,5::1735,5::1594,1
414,5::1595,5::2683,1
415,5::1595,5::412,1
416,5::1595,5::2759,1
417,5::1595,5::994,1
418,Unknown,5::1884,1
419,5::1885,5::1885,0
420,5::1886,5::272,1
421,5::2721,5::24,1
422,Unknown,5::3051,1
423,5::3052,5::348,1
424,5::3481,5::2323,1
425,5::2324,5::1093,1
426,5::1094,5::29,1
427,5::106,5::562,1
428,5::,5::1095,1
429,5::1096,5::1527,1
430,5::2341,5::1529,1
431,5::,5::3418,1
432,5::3419,5::2188,1
433,5::2190,5::497,1
434,5::1061,5::202,1
435,5::106,5::1747,1
436,5::1748,5::2908,1
437,5::219,5::2762,1
438,5::,5::2692,1
439,5::2193,5::1966,1
440,5::2068,5::3499,1
441,5::2193,5::353,1
442,5::219,5::32,1
443,5::106,5::1243,1
444,5::2068,5::1897,1
445,5::2341,5::1171,1
446,5::2341,5::3786,1
447,5::2341,5::34,0
448,5::1061,5::356,1
449,5::106,5::357,1
450,Unknown,5::36,1
451,5::1,5::714,1
452,6::1234,6::2406,1
453,6::1018,6::1101,0
454,6::1018,6::3717,1
455,6::1018,6::1030,1
456,6::1018,6::1688,1
457,6::2341,6::1035,1
458,6::1036,6::3578,1
459,6::1039,6::364,1
460,6::1041,6::3501,1
461,6::1038,6::3072,1
462,6::1038,6::368,1
463,6::1038,6::296,1
464,6::1038,6::48,1
465,6::104,6::3074,1
466,6::2968,6::1188,1
467,6::1039,6::3508,1
468,6::2961,6::588,1
469,6::1039,6::1,1
470,6::0,6::1043,1
471,6::1048,6::2858,1
472,6::1049,6::377,1
473,6::1049,6::590,1
474,6::1049,6::595,1
475,6::1046,6::597,1
476,6::597,6::383,1
477,6::1049,6::2506,1
478,6::1042,6::3524,1
479,6::1048,6::1566,1
480,6::1048,6::1569,1
481,6::1042,6::2006,1
482,6::2007,6::2081,1
483,6::2084,6::2082,0
484,6::2083,6::3600,1
485,6::3601,6::3604,0
486,6::3605,6::2802,1
487,6::2803,6::3534,1
488,6::3618,6::3536,1
489,6::3537,6::1210,1
490,6::1211,6::3753,1
491,6::3754,6::3682,1
492,6::3683,6::2017,1
493,6::2018,6::3685,1
494,6::2019,6::3610,1
495,6::3611,6::1296,1
496,6::1299,6::838,1
497,6::1048,6::1007,1
498,6::1008,6::1947,1
499,6::1948,6::2966,1
500,6::1234,6::266,1
501,6::123,6::17,1
502,6::123,6::3699,1
503,6::123,6::1441,1
504,6::123,6::1088,1
505,6::1043,6::912,1
506,6::103,6::199,1
507,6::103,6::914,1
508,6::104,6::3408,1
509,6::1085,6::1806,1
510,6::1083,6::3624,1
511,6::108,6::2469,1
512,6::1043,6::2396,1
513,6::1085,6::2100,1
514,6::1085,6::1959,1
515,6::1083,6::2321,1
516,6::1061,6::1380,1
517,6::1068,6::920,1
518,6::108,6::569,1
519,6::108,6::1674,1
520,6::108,6::3565,1
521,6::2168,6::1028,1
522,6::1083,6::34,1
523,7::1101,7::648,1
524,7::113,7::861,1
525,7::137,7::2916,1
526,7::2161,7::3578,1
527,7::2163,7::3793,1
528,7::1081,7::1610,1
529,7::1083,7::589,1
530,7::108,7::6,1
531,7::108,7::442,1
532,7::108,7::733,1
533,7::108,7::377,1
534,7::108,7::2353,1
535,7::1061,7::1196,1
536,7::1083,7::2571,1
537,7::1083,7::380,1
538,7::104,7::1997,1
539,7::1063,7::1270,1
540,7::1043,7::457,1
541,7::1061,7::1573,1
542,7::1114,7::3753,1
543,7::2068,7::3107,1
544,7::2068,7::474,1
545,7::1061,7::1722,1
546,7::2168,7::3256,1
547,7::2068,7::1580,1
548,7::2168,7::110,1
549,7::108,7::1221,1
550,7::1101,7::2028,1
551,7::1101,7::480,1
552,7::1102,7::349,1
553,7::1102,7::3418,1
554,8::1102,8::39,1
555,8::101,8::2336,1
556,8::106,8::288,1
557,8::,8::3425,1
558,8::206,8::2268,1
559,8::206,8::1466,1
560,8::2068,8::1393,1
561,8::2068,8::1682,1
562,8::2068,8::2916,1
563,8::2068,8::506,1
564,8::234,8::508,1
565,8::1103,8::3213,1
566,8::2068,8::42,1
567,8::234,8::650,1
568,8::234,8::3500,1
569,8::2341,8::296,1
570,8::106,8::3147,1
571,8::234,8::3148,1
572,8::3149,8::2702,1
573,8::2341,8::2278,1
574,8::2341,8::1476,1
575,8::2349,8::2490,0
576,8::2341,8::589,1
577,8::234,8::1836,1
578,8::2341,8::1693,1
579,8::2341,8::150,1
580,8::234,8::151,1
581,8::151,8::1,1
582,8::1,8::510,1
583,8::1,8::4,1
584,8::0,8::3006,1
585,8::1,8::2858,1
586,8::234,8::1621,1
587,8::1622,8::1265,1
588,8::234,8::733,1
589,8::234,8::377,1
590,8::234,8::3155,1
591,8::1,8::2427,1
592,8::206,8::58,1
593,8::1,8::2712,1
594,8::234,8::2429,1
595,8::2429,8::1840,1
596,8::216,8::2571,1
597,8::234,8::1916,1
598,8::2349,8::1488,1
599,8::2345,8::230,1
600,8::2511,8::1120,1
601,8::1234,8::161,1
602,8::123,8::163,0
603,8::137,8::1411,1
604,8::137,8::524,1
605,8::104,8::1059,1
606,8::1061,8::527,1
607,8::104,8::454,1
608,8::1061,8::1701,0
609,8::1063,8::1274,1
610,8::1061,8::741,1
611,8::1061,8::1704,1
612,8::1043,8::1277,1
613,8::1708,8::2291,1
614,8::1741,8::1639,1
615,8::1043,8::3528,1
616,8::1043,8::2297,1
617,8::1702,8::3386,1
618,8::1708,8::2006,1
619,8::1748,8::608,1
620,8::1081,8::465,1
621,8::174,8::1711,1
622,8::1043,8::538,1
623,8::174,8::393,1
624,8::174,8::2442,1
625,8::1043,8::1357,1
626,8::2068,8::73,1
627,8::1708,8::3246,1
628,8::2068,8::3173,1
629,8::2068,8::1573,1
630,8::2341,8::105,1
631,8::104,8::1210,1
632,8::174,8::1213,1
633,8::1214,8::253,1
634,8::1056,8::3105,0
635,8::106,8::3107,1
636,8::3108,8::3250,1
637,8::3248,8::3252,1
638,8::3253,8::1721,1
639,8::1748,8::476,1
640,8::174,8::3256,1
641,8::1708,8::908,1
642,8::1081,8::3257,1
643,8::3258,8::1653,1
644,8::104,8::1580,1
645,8::1581,8::110,1
646,8::1101,8::111,0
647,8::1111,8::3259,1
648,8::174,8::3186,1
649,8::174,8::1589,1
650,Unknown,8::2023,1
651,8::123,8::14,1
652,8::123,8::2028,1
653,8::2029,8::337,1
654,8::123,8::265,1
655,8::101,8::16,1
656,8::2024,8::266,1
657,8::2024,8::17,1
658,8::2024,8::2314,1
659,8::234,8::2600,1
660,8::19,8::480,1
661,8::103,8::269,1
662,8::17,8::555,1
663,8::1111,8::1801,1
664,8::111,8::3260,1
665,8::1802,8::1730,1
666,8::2061,8::1660,1
667,8::1802,8::3265,1
668,8::1731,8::1735,0
669,8::1802,8::3267,1
670,8::1739,8::3481,1
671,8::1739,8::2396,1
672,8::1738,8::2686,1
673,8::1738,8::2688,1
674,8::2397,8::345,1
675,8::1739,8::2320,1
676,8::1732,8::24,1
677,8::173,8::25,1
678,8::26,8::2324,1
679,8::25,8::349,1
680,8::1739,8::562,1
681,8::173,8::2329,1
682,8::25,8::1810,1
683,8::1811,8::2541,1
684,8::1812,8::3418,1
685,8::1732,8::1673,0
686,8::1739,8::2908,1
687,8::1732,8::1678,1
688,8::2909,8::2692,1
689,8::1736,8::1027,1
690,8::1739,8::2699,1
691,8::1029,8::282,1
692,8::1811,8::36,1
693,9::1701,9::2268,1
694,9::1731,9::1466,1
695,9::1738,9::1393,1
696,9::1738,9::861,1
697,9::173,9::1682,1
698,9::1738,9::3717,1
699,9::234,9::508,1
700,9::1234,9::3793,1
701,9::1234,9::720,1
702,9::123,9::367,1
703,9::123,9::47,1
704,9::123,9::3147,1
705,9::123,9::3148,1
706,9::3149,9::1617,1
707,9::1618,9::2278,1
708,9::123,9::223,0
709,9::2231,9::150,1
710,9::123,9::3298,1
711,9::3299,9::1,1
712,9::0,9::3006,1
713,9::1,9::2858,1
714,9::1,9::3948,1
715,9::1,9::50,1
716,9::0,9::1265,1
717,9::0,9::805,1
718,9::123,9::3510,1
719,9::0,9::377,1
720,9::1,9::1552,1
721,9::106,9::590,1
722,9::123,9::3513,1
723,9::1555,9::2355,1
724,9::123,9::1912,1
725,9::234,9::593,1
726,9::234,9::2571,1
727,9::106,9::597,1
728,9::137,9::300,1
729,9::161,9::1777,1
730,9::234,9::162,1
731,9::137,9::524,1
732,9::234,9::3301,1
733,9::234,9::1343,1
734,9::234,9::527,1
735,9::234,9::3160,1
736,9::234,9::529,1
737,9::234,9::457,1
738,9::234,9::1704,1
739,9::234,9::745,1
740,9::234,9::3452,1
741,9::191,9::2294,1
742,9::191,9::1921,0
743,9::517,9::1639,1
744,9::394,9::1923,1
745,9::1628,9::1784,1
746,9::1918,9::1060,1
747,9::1063,9::318,1
748,9::191,9::608,1
749,9::234,9::1356,1
750,9::123,9::1358,1
751,9::1234,9::3178,1
752,9::1234,9::3751,1
753,9::2341,9::1210,1
754,9::1061,9::3826,1
755,9::1061,9::1213,1
756,9::1061,9::3755,1
757,9::1218,9::2599,1
758,9::1359,9::2302,1
759,9::1374,9::1500,1
760,9::1378,9::2959,1
761,9::1371,9::1148,1
762,9::2308,9::2166,1
763,9::1374,9::1721,1
764,9::2421,9::3253,1
765,9::1878,9::3255,1
766,9::1149,9::1653,1
767,9::2308,9::838,1
768,9::1061,9::1584,1
769,9::2308,9::1221,1
770,9::2308,9::1223,1
771,9::1225,9::2890,1
772,9::1225,9::2028,1
773,9::2308,9::3114,1
774,9::1142,9::16,1
775,9::1043,9::480,1
776,9::104,9::1089,1
777,9::,9::912,1
778,9::1041,9::1446,1
779,9::1061,9::3408,1
780,9::1061,9::3623,1
781,9::1068,9::778,1
782,9::,9::1669,1
783,9::,9::3484,1
784,9::1082,9::412,1
785,9::108,9::3916,1
786,9::108,9::994,1
787,9::1061,9::1233,1
788,9::1061,9::1307,1
789,9::1061,9::25,1
790,9::108,9::2324,1
791,9::1061,9::349,1
792,9::1068,9::920,1
793,9::1061,9::3270,1
794,9::1061,9::2762,1
795,9::1061,9::1961,0
796,9::108,9::2692,1
797,9::1063,9::1310,1
798,9::1061,9::428,1
799,10::122,10::2622,1
800,10::123,10::648,1
801,10::  102,10::2628,1
802,10::  123,10::3358,1
803,10::  0,10::3359,1
804,10::3360,10::1682,1
805,10::1683,10::1756,1
806,10::1757,10::1320,1
807,10::1321,10::2124,1
808,10::2068,10::2125,1
809,10::2126,10::1250,1
810,10::1251,10::2054,1
811,10::2055,10::1252,1
812,10::1253,10::1253,0
813,10::1254,10::720,1
814,10::7201,10::3868,1
815,10::3869,10::1254,1
816,10::1255,10::3869,1
817,10::1255,10::1256,0
818,10::1257,10::3500,1
819,10::3501,10::1257,1
820,10::1258,10::3501,1
821,10::1258,10::2997,1
822,10::2998,10::1259,1
823,10::2998,10::653,1
824,10::653,10::1831,1
825,10::1832,10::3363,1
826,10::3364,10::586,1
827,10::1861,10::587,1
828,10::587,10::3438,1
829,10::3439,10::588,1
830,10::588,10::3439,1
831,10::5881,10::589,1
832,10::3439,10::1690,1
833,10::1691,10::3296,1
834,10::3297,10::223,1
835,10::223,10::150,1
836,10::150,10::2496,1
837,10::2497,10::1,1
838,Unknown,10::2497,1
839,10::1,10::2,1
840,10::3,10::2498,1
841,10::3,10::153,0
842,10::1531,10::7,1
843,10::7,10::2133,1
844,10::2134,10::2135,0
845,10::2136,10::3948,1
846,10::3949,10::2136,1
847,10::2137,10::2137,0
848,10::2138,10::1408,1
849,10::2138,10::802,1
850,10::2138,10::2138,0
851,10::2139,10::1409,1
852,10::1409,10::2067,1
853,10::2068,10::1265,1
854,10::2068,10::1339,1
855,10::2068,10::1269,1
856,10::1401,10::1196,1
857,10::1197,10::590,1
858,10::1033,10::1197,1
859,10::1198,10::1198,0
860,10::1199,10::2640,1
861,10::2641,10::592,1
862,10::592,10::594,0
863,10::594,10::2716,1
864,10::2717,10::595,1
865,10::2717,10::2717,0
866,10::2718,10::2571,0
867,10::2572,10::596,1
868,10::2718,10::3447,1
869,10::3448,10::597,1
870,10::3448,10::1918,1
871,10::1919,10::2140,1
872,10::1919,10::1411,1
873,10::1919,10::2072,1
874,10::1412,10::1270,1
875,10::1919,10::1271,1
876,10::1272,10::1345,1
877,10::1272,10::2077,1
878,10::1272,10::2078,1
879,10::1272,10::1276,0
880,10::1277,10::743,1
881,10::743,10::671,1
882,10::671,10::1278,1
883,10::671,10::745,1
884,10::671,10::3451,1
885,10::591,10::3525,1
886,10::3526,10::1921,1
887,10::1919,10::1923,1
888,10::1924,10::1927,0
889,10::1928,10::3386,1
890,10::3387,10::2657,1
891,10::1919,10::3388,1
892,10::3389,10::1784,1
893,10::1785,10::316,1
894,10::3161,10::317,1
895,10::3171,10::318,1
896,10::3181,10::248,1
897,10::2481,10::2080,1
898,10::2081,10::2081,0
899,10::2082,10::2082,0
900,10::2083,10::1282,1
901,10::1283,10::1356,1
902,10::1357,10::1283,1
903,10::1284,10::750,1
904,10::1000,10::1357,1
905,10::1284,10::2087,1
906,10::1284,10::1286,0
907,10::1358,10::1287,1
908,10::1288,10::2804,1
909,10::2805,10::3608,1
910,10::3609,10::2662,1
911,10::2663,10::3466,1
912,10::2663,10::3100,1
913,10::3101,10::2300,1
914,10::2301,10::253,1
915,10::2530,10::180,1
916,10::180,10::2599,1
917,10::1801,10::2302,1
918,10::1803,10::329,1
919,10::1801,10::3034,1
920,10::1801,10::3108,1
921,10::2301,10::3035,1
922,10::3036,10::186,1
923,10::1861,10::2161,0
924,10::1862,10::3037,1
925,10::1861,10::2090,1
926,10::1861,10::3039,1
927,10::1861,10::2091,1
928,10::3038,10::902,1
929,10::180,10::830,0
930,10::830,10::2093,1
931,10::830,10::1291,1
932,10::1292,10::904,1
933,10::1292,10::2094,1
934,10::1292,10::1292,0
935,10::1293,10::1293,0
936,10::1294,10::2096,1
937,10::1294,10::1294,0
938,10::1295,10::765,1
939,10::1295,10::3471,1
940,10::1295,10::2746,1
941,10::1295,10::1009,1
942,10::1008,10::1947,1
943,10::1295,10::1948,1
944,10::1949,10::333,1
945,10::1949,10::260,1
946,10::103,10::3114,1
947,10::1949,10::2312,1
948,10::2303,10::339,1
949,10::230,10::1513,1
950,10::1295,10::2316,1
951,10::2317,10::1441,1
952,10::2317,10::1517,1
953,10::1518,10::1371,1
954,10::1295,10::2174,1
955,10::1295,10::1372,1
956,10::1518,10::912,1
957,10::1295,10::913,1
958,10::912,10::1374,1
959,10::912,10::914,0
960,10::1375,10::1375,0
961,10::912,10::915,0
962,10::1376,10::1376,0
963,10::912,10::1377,1
964,10::1378,10::916,1
965,10::1378,10::918,1
966,10::918,10::919,0
967,10::920,10::1012,1
968,10::1013,10::3481,1
969,10::3482,10::2826,1
970,10::2827,10::3629,1
971,10::3630,10::1015,1
972,10::1016,10::1016,0
973,10::1017,10::1954,1
974,10::1955,10::1019,1
975,10::1020,10::1884,1
976,10::1018,10::3489,1
977,10::1018,10::1959,1
978,10::1018,10::344,1
979,10::3441,10::24,1
980,10::344,10::2321,1
981,10::2322,10::275,1
982,10::2751,10::2324,1
983,10::2751,10::2252,1
984,10::2253,10::277,1
985,10::2771,10::1380,1
986,10::1381,10::920,1
987,10::920,10::923,0
988,10::1378,10::924,1
989,10::925,10::3701,1
990,10::3702,10::3702,0
991,10::3703,10::780,1
992,10::7801,10::3703,1
993,10::3704,10::1387,1
994,10::1388,10::926,1
995,10::926,10::3704,1
996,10::3705,10::1020,1
997,10::1021,10::784,1
998,10::3705,10::858,1
999,10::3705,10::1022,1
1000,10::1234,10::2762,1
1001,10::1234,10::1023,0
1002,10::1031,10::1961,1
1003,10::1034,10::1025,1
1004,10::1031,10::2693,1
1005,10::1031,10::1028,1
1006,10::2765,10::1967,1
1007,10::1029,10::351,1
1008,10::1029,10::32,1
1009,10::1029,10::282,1
1010,10::1029,10::356,1
1011,10::1029,10::357,1
1012,10::358,10::2405,1
1013,10::2406,10::2407,0
1014,10::2408,10::2336,1
1015,10::2338,10::3066,1
1016,10::3068,10::2193,1
1017,10::2194,10::932,1
1018,10::2198,10::1394,1
1019,10::1378,10::938,1
1020,10::1024,10::1101,1
1021,10::1102,10::1030,1
1022,10::1032,10::2770,1
1023,10::1032,10::1031,0
1024,10::1032,10::1104,1
1025,10::1032,10::1032,0
1026,10::1033,10::2918,1
1027,10::1033,10::1035,0
1028,10::1036,10::435,1
1029,10::1036,10::364,1
1030,10::1036,10::292,1
1031,10::1036,10::367,1
