MovieID,GeneratedTitle,RealTitle,ErrorFlag
360,Interview with the Vampire,I Love Trouble (1994),1
361,Interview with the Vampire,It Could Happen to You (1994),1
362,Jeffrey,"Jungle Book, The (1994)",1
363,Kiss of the Dragon,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",1
364,Getting Even with Dad,"Lion King, The (1994)",1
365,Maverick,Little Buddha (1993),1
366,Maverick,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",1
367,Maverick,"Mask, The (1994)",1
368,Maverick,Maverick (1994),1
369,Mighty Aphrodite,Mrs. Parker and the Vicious Circle (1994),1
370,"Mystery, Alaska",Naked Gun 33 1/3: The Final Insult (1994),1
371,Pulp Fiction,"Paper, The (1994)",1
372,Pocahontas,Reality Bites (1994),1
373,Pulp Fiction,Red Rock West (1992),1
374,Renaissance Man,Richie Rich (1994),1
376,Safe,"River Wild, The (1994)",1
377,Safe Passage,Speed (1994),1
378,Street Fighter,Speechless (1994),1
379,Street Fighter,Timecop (1994),1
380,"Underneath, The",True Lies (1994),1
381,Undercover Blues,When a Man Loves a Woman (1994),1
382,While You Were Sleeping,Wolf (1994),1
383,With Honors,Wyatt Earp (1994),1
384,Ed,Bad Company (1995),1
385,Get Shorty,"Man of No Importance, A (1994)",1
386,Get Shorty,S.F.W. (1994),1
387,Get Shorty,"Low Down Dirty Shame, A (1994)",1
388,Get Shorty,Boys Life (1995),1
389,Get Shorty,"Colonel Chabert, Le (1994)",1
390,Get Shorty,Faster Pussycat! Kill! Kill! (1965),1
391,Get Shorty,Jason's Lyric (1994),1
393,Pocahontas,Street Fighter (1994),1
405,The Bridges of Madison County,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),1
406,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),Federal Hill (1994),1
407,The Crow: City of Angels,In the Mouth of Madness (1995),1
408,The Crow,8 Seconds (1994),1
409,The Crow,Above the Rim (1994),1
410,The Crow,Addams Family Values (1993),1
412,Amos & Andrew,"Age of Innocence, The (1993)",1
413,A Perfect World,Airheads (1994),1
414,Another 48 Hrs.,"Air Up There, The (1994)",1
415,Another 48 Hrs.,Another Stakeout (1993),1
416,A Perfect World,Bad Girls (1994),1
417,Being Human,Barcelona (1994),1
418,Barefoot in Manhattan,Being Human (1993),1
419,Benny & Joon,"Beverly Hillbillies, The (1993)",1
420,Blank Check,Beverly Hills Cop III (1994),1
421,Blank Check,Black Beauty (1994),1
422,Blank Check,Blink (1994),1
423,Blown Away,Blown Away (1994),0
424,Boiling Point,Blue Chips (1994),1
425,Boiling Point,Blue Sky (1994),1
426,Boiling Point,Body Snatchers (1993),1
427,Boiling Point,Boxing Helena (1993),1
428,Boiling Point,"Bronx Tale, A (1993)",1
429,Bullett to the Head,Cabin Boy (1994),1
430,Cabin Boy,Calendar Girl (1993),1
431,Camp Nowhere,Carlito's Way (1993),1
432,"Cementary Man, The (a.k.a. Flatliners II)",City Slickers II: The Legend of Curly's Gold (1994),1
433,Clear and Present Danger,Clean Slate (1994),1
434,Clear and Present Danger,Cliffhanger (1993),1
435,"Color of Night, The",Coneheads (1993),1
436,"Corrina, Corrina",Color of Night (1994),1
437,Crimson Tide,Cops and Robbersons (1994),1
438,"Corrina, Corrina","Cowboy Way, The (1994)",1
440,Crimson Tide,Dave (1993),1
441,Dazed and Confused,Dazed and Confused (1993),0
442,Demolition Man,Demolition Man (1993),0
444,Drop Zone,Even Cowgirls Get the Blues (1993),1
445,Excessive Force,Fatal Instinct (1993),1
446,Falling Down,Farewell My Concubine (Ba wang bie ji) (1993),1
448,Falling Down,Fearless (1993),1
449,Flesh and Bone,Fear of a Black Hat (1994),1
450,Fifty-Fifty,With Honors (1994),1
451,Falling Down,Flesh and Bone (1993),1
452,For Love of the Game,Widows' Peak (1994),1
453,Flirting with Disaster,For Love or Money (1993),1
454,For the Boys,"Firm, The (1993)",1
455,Forrest Gump,Free Willy (1993),1
456,"Fresh Prince of Bel-Air, The",Fresh (1994),1
457,Friday,"Fugitive, The (1993)",1
458,Geronimo: An American Legend,Geronimo: An American Legend (1993),0
459,Free Willy,"Getaway, The (1994)",1
460,"Ghosts of Mississippi, The",Getting Even with Dad (1994),1
461,I'll Do Anything,Go Fish (1994),1
464,Greedy,Hard Target (1993),1
466,House Sitter,Hot Shots! Part Deux (1993),1
467,House Sitter,Live Nude Girls (1995),1
468,Major Payne,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",1
469,Get Shorty,"House of the Spirits, The (1993)",1
470,Houseguest,House Party 3 (1994),1
471,I'll Do Anything,"Hudsucker Proxy, The (1994)",1
472,I'll Do Anything,I'll Do Anything (1994),0
473,In the Line of Fire,In the Army Now (1994),1
474,"Indian Runner, The",In the Line of Fire (1993),1
475,"Indian Runner, The",In the Name of the Father (1993),1
476,"Indian Runner, The","Inkwell, The (1994)",1
477,Iron Will,What's Love Got to Do with It? (1993),1
478,I.Q.,Jimmy Hollywood (1994),1
479,Judgment Night,Judgment Night (1993),0
480,Killer,Jurassic Park (1993),1
481,Killer,Kalifornia (1993),1
482,Killer,Killing Zoe (1994),1
484,"Lawnmower Man, The",Lassie (1994),1
485,Last Action Hero,Last Action Hero (1993),0
486,"Last Seduction, The",Life with Mikey (1993),1
487,Little Giants,Lightning Jack (1994),1
488,Little Giants,M. Butterfly (1993),1
489,Major Payne,Made in America (1993),1
490,Major Payne,Malice (1993),1
491,"Man Without a Face, A","Man Without a Face, The (1993)",0
492,Man's Best Friend,Manhattan Murder Mystery (1993),1
493,Man's Best Friend,Menace II Society (1993),1
494,Mr. Wonderful,Executive Decision (1996),1
495,Extreme Measures,In the Realm of the Senses (Ai no corrida) (1976),1
496,Unknown,What Happened Was... (1994),1
497,"Color of Night, The",Much Ado About Nothing (1993),1
499,New Jack City,Mr. Wonderful (1993),1
500,My Life's in Turnaround,Mrs. Doubtfire (1993),1
501,My Life's in Turnaround,Naked (1993),1
502,Needful Things,"Next Karate Kid, The (1994)",1
504,No Escape,No Escape (1994),0
505,Nobody's Fool,North (1994),1
506,Now and Then,Orlando (1992),1
507,Out for Justice,"Perfect World, A (1993)",1
508,Philadelphia,Philadelphia (1993),0
509,Pulp Fiction,"Piano, The (1993)",1
510,Poetic Justice,Poetic Justice (1993),0
511,Prêt-à-Porter,"Program, The (1993)",1
512,Prêt-à-Porter,"Puppet Masters, The (1994)",1
513,Quiz Show,Radioland Murders (1994),1
514,Reality Bites,"Ref, The (1994)",1
515,True Romance,"Remains of the Day, The (1993)",1
516,"House of the Spirits, The",Renaissance Man (1994),1
517,True Lies,Rising Sun (1993),1
518,"Scent of a Woman, The","Road to Wellville, The (1994)",1
519,"Scent of a Woman, The",RoboCop 3 (1993),1
520,"Scent of a Woman, The",Robin Hood: Men in Tights (1993),1
521,"Scent of a Woman, The",Romeo Is Bleeding (1993),1
522,"Scent of a Woman, The",Romper Stomper (1992),1
523,"Scent of a Woman, The",Ruby in Paradise (1993),1
524,S.F.W.,Rudy (1993),1
526,"Scent of a Woman, The","Savage Nights (Nuits fauves, Les) (1992)",1
527,"Scent of a Woman, The",Schindler's List (1993),1
528,"Scent of a Woman, The","Scout, The (1994)",1
529,"Scent of a Woman, The",Searching for Bobby Fischer (1993),1
531,Sister Act,"Secret Garden, The (1993)",1
532,"Scent of a Woman, The",Serial Mom (1994),1
533,Shallow Grave,"Shadow, The (1994)",1
534,Shallow Grave,Shadowlands (1993),1
535,Shining Through,Short Cuts (1993),1
536,Sister Act 2: Back in the Habit,"Simple Twist of Fate, A (1994)",1
537,Six Degrees of Separation,Sirens (1994),1
538,Six Degrees of Separation,Six Degrees of Separation (1993),0
539,Sleepless in Seattle,Sleepless in Seattle (1993),0
540,Sliver,Sliver (1993),1
541,Sommersby,Blade Runner (1982),1
542,Something to Talk About,Son in Law (1993),1
543,Something to Talk About,So I Married an Axe Murderer (1993),1
544,Something to Talk About,Striking Distance (1993),1
546,True Romance,Super Mario Bros. (1993),1
547,Swing Kids,Surviving the Game (1994),1
548,Swing Kids,Terminal Velocity (1994),1
549,The Client,Thirty-Two Short Films About Glenn Gould (1993),1
550,Three Colors: Blue,Threesome (1994),1
551,Three Colors: Blue,"Nightmare Before Christmas, The (1993)",1
552,Three Colors: Blue,"Three Musketeers, The (1993)",1
553,Three of Hearts,Tombstone (1993),1
555,True Romance,True Romance (1993),0
556,True Lies,"War Room, The (1993)",1
558,What's Eating Gilbert Grape,"Pagemaster, The (1994)",1
562,Even Cowgirls Get the Blues,Welcome to the Dollhouse (1995),1
563,What's Eating Gilbert Grape,Germinal (1993),1
564,What's Eating Gilbert Grape,Chasers (1994),1
567,Crimson Tide,Kika (1993),1
568,"House of the Spirits, The",Bhaji on the Beach (1993),1
569,In the Line of Fire,Little Big League (1994),1
573,Clerks,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",1
574,Clifford,Spanking the Monkey (1994),1
575,Airheads,"Little Rascals, The (1994)",1
577,Crimson Tide,Andre (1994),1
579,Crimson Tide,"Escort, The (Scorta, La) (1993)",1
580,Philadelphia,Princess Caraboo (1994),1
581,Ed,"Celluloid Closet, The (1995)",1
583,Pocahontas,Dear Diary (Caro Diario) (1994),1
585,Clerks,"Brady Bunch Movie, The (1995)",1
586,Clerks,Home Alone (1990),1
587,Home Alone 2: Lost in New York,Ghost (1990),1
588,Kindergarten Cop,Aladdin (1992),1
589,Home Alone 2: Lost in New York,Terminator 2: Judgment Day (1991),1
590,Basic Instinct,Dances with Wolves (1990),1
592,Goodfellas,Batman (1989),1
593,Driving Miss Daisy,"Silence of the Lambs, The (1991)",1
594,Goodfellas,Snow White and the Seven Dwarfs (1937),1
595,It Happened One Night,Beauty and the Beast (1991),1
596,JFK,Pinocchio (1940),1
597,Cinderella,Pretty Woman (1990),1
599,Cape Fear,"Wild Bunch, The (1969)",1
602,Cleopatra,"Great Day in Harlem, A (1994)",1
605,Clerks,One Fine Day (1996),1
606,Fargo,Candyman: Farewell to the Flesh (1995),1
608,Apollo 13,Fargo (1996),1
609,Get Shorty,Homeward Bound II: Lost in San Francisco (1996),1
610,Twister,Heavy Metal (1981),1
611,Heavy Metal,Hellraiser: Bloodline (1996),1
612,Twister,"Pallbearer, The (1996)",1
613,Twister,Jane Eyre (1996),1
615,Twister,Bread and Chocolate (Pane e cioccolata) (1973),1
616,Crimson Tide,"Aristocats, The (1970)",1
617,Cleopatra,"Flower of My Secret, The (La flor de mi secreto) (1995)",1
618,Crimson Tide,Two Much (1995),1
619,Get Shorty,Ed (1996),1
626,Crimson Tide,"Thin Line Between Love and Hate, A (1996)",1
627,Twisted,"Last Supper, The (1995)",1
628,Kiss of the Dragon,Primal Fear (1996),1
631,Marvin's Room,All Dogs Go to Heaven 2 (1996),1
632,Twister,Land and Freedom (Tierra y libertad) (1995),1
633,Get Shorty,Denise Calls Up (1995),1
634,Get Shorty,Theodore Rex (1995),1
635,"Kids Return, The","Family Thing, A (1996)",1
636,Kiss of the Dragon,Frisk (1995),1
637,Kiss or Kill,Sgt. Bilko (1996),1
638,Kiss of the Dragon,Jack and Sarah (1995),1
639,Get Shorty,Girl 6 (1996),1
640,Kiss of the Dragon,Diabolique (1996),1
645,Kiss of the Dragon,Nelly & Monsieur Arnaud (1995),1
647,Get Shorty,Courage Under Fire (1996),1
648,The Secret Agent,Mission: Impossible (1996),1
649,The Rock,Cold Fever (Ã kÃ¶ldum klaka) (1995),1
650,Kolya,Moll Flanders (1996),1
653,Kolya,Dragonheart (1996),1
661,Singles,James and the Giant Peach (1996),1
662,Babes in Toyland,Fear (1996),1
663,The Rock,Kids in the Hall: Brain Candy (1996),1
665,The Rock,Underground (1995),1
667,The Crow: City of Angels,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),1
668,The Stupids,Song of the Little Road (Pather Panchali) (1955),1
670,The Man Who Would Be King,"World of Apu, The (Apur Sansar) (1959)",1
671,Apu's World (Aparajito),Mystery Science Theater 3000: The Movie (1996),1
673,The Secret of Roan Inish,Space Jam (1996),1
674,The Rock,Barbarella (1968),1
