MovieID,GeneratedTitle,RealTitle,ErrorFlag
361,In the Line of Fire,It Could Happen to You (1994),1
362,Jason's Lyric,"Jungle Book, The (1994)",1
363,Kiss of the Dragon,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",1
364,Maverick,"Lion King, The (1994)",1
365,Maverick,Little Buddha (1993),1
366,Maverick,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",1
367,Maverick,"Mask, The (1994)",1
368,Maverick,Maverick (1994),1
369,Mighty Aphrodite,Mrs. Parker and the Vicious Circle (1994),1
370,My Father the Hero (Papa est un flic),Naked Gun 33 1/3: The Final Insult (1994),1
371,Pulp Fiction,"Paper, The (1994)",1
372,Pulp Fiction,Reality Bites (1994),1
373,Renaissance Man,Red Rock West (1992),1
374,Renaissance Man,Richie Rich (1994),1
376,Safe Passage,"River Wild, The (1994)",1
377,Safe Passage,Speed (1994),1
378,Speechless,Speechless (1994),0
379,Timecop,Timecop (1994),1
380,True Lies,True Lies (1994),0
381,When a Man Loves a Woman,When a Man Loves a Woman (1994),0
382,Wolf,Wolf (1994),1
383,With Honors,Wyatt Earp (1994),1
384,Clear and Present Danger,Bad Company (1995),1
385,Crimson Tide,"Man of No Importance, A (1994)",1
386,Get Shorty,S.F.W. (1994),1
387,Safe Passage,"Low Down Dirty Shame, A (1994)",1
388,Clear and Present Danger,Boys Life (1995),1
389,Crimson Tide,"Colonel Chabert, Le (1994)",1
390,Crimson Tide,Faster Pussycat! Kill! Kill! (1965),1
391,Get Shorty,Jason's Lyric (1994),1
393,Pulp Fiction,Street Fighter (1994),1
405,,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),1
406,The Crow: City of Angels,Federal Hill (1994),1
407,The Crow: City of Angels,In the Mouth of Madness (1995),1
408,Crimson Tide,8 Seconds (1994),1
409,Clear and Present Danger,Above the Rim (1994),1
410,Clear and Present Danger,Addams Family Values (1993),1
412,Airheads,"Age of Innocence, The (1993)",1
413,A Perfect World,Airheads (1994),1
414,Another Stakeout,"Air Up There, The (1994)",1
415,A Kiss to Die For,Another Stakeout (1993),1
416,A Perfect World,Bad Girls (1994),1
417,Bullets Over Broadway,Barcelona (1994),1
418,"Belt Maker, The",Being Human (1993),1
419,Benny & Joon,"Beverly Hillbillies, The (1993)",1
420,Blank Check,Beverly Hills Cop III (1994),1
421,Blank Check,Black Beauty (1994),1
422,Blank Check,Blink (1994),1
423,Blank Check,Blown Away (1994),1
424,Boiling Point,Blue Chips (1994),1
425,Boiling Point,Blue Sky (1994),1
426,Boiling Point,Body Snatchers (1993),1
427,Boiling Point,Boxing Helena (1993),1
428,Boiling Point,"Bronx Tale, A (1993)",1
429,Bullett to the Head,Cabin Boy (1994),1
430,Cabin Boy,Calendar Girl (1993),1
431,"Calendar Girl, The",Carlito's Way (1993),1
432,"Casa de los babys, La",City Slickers II: The Legend of Curly's Gold (1994),1
433,Clear and Present Danger,Clean Slate (1994),1
434,Clear and Present Danger,Cliffhanger (1993),1
435,"Color of Night, The",Coneheads (1993),1
436,"Corrina, Corrina",Color of Night (1994),1
437,Crimson Tide,Cops and Robbersons (1994),1
438,"Corrina, Corrina","Cowboy Way, The (1994)",1
440,Crimes of the Heart,Dave (1993),1
441,Dazed and Confused,Dazed and Confused (1993),0
442,Demolition Man,Demolition Man (1993),0
444,Dolores Claiborne,Even Cowgirls Get the Blues (1993),1
445,Excessive Force,Fatal Instinct (1993),1
446,Fearless,Farewell My Concubine (Ba wang bie ji) (1993),1
448,Falling Down,Fearless (1993),1
449,Flesh and Bone,Fear of a Black Hat (1994),1
450,Fellini and Women (Fellini e le donne),With Honors (1994),1
451,Falling Down,Flesh and Bone (1993),1
452,For Love of the Game,Widows' Peak (1994),1
453,Folks!,For Love or Money (1993),1
454,Four Weddings and a Funeral,"Firm, The (1993)",1
455,Four Weddings and a Funeral,Free Willy (1993),1
456,"Fresh Prince of Bel-Air, The",Fresh (1994),1
457,Friday,"Fugitive, The (1993)",1
458,Geronimo: An American Legend,Geronimo: An American Legend (1993),0
459,Green Dragon,"Getaway, The (1994)",1
460,"Ghosts of Mississippi, The",Getting Even with Dad (1994),1
461,"Ghosts of Mississippi, The",Go Fish (1994),1
464,Greedy,Hard Target (1993),1
466,House of the Wolf Man,Hot Shots! Part Deux (1993),1
467,House of the Wolf Man,Live Nude Girls (1995),1
468,Losing Isaiah,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",1
469,Money Train,"House of the Spirits, The (1993)",1
470,In the Line of Fire,House Party 3 (1994),1
471,Household Saints,"Hudsucker Proxy, The (1994)",1
472,I'll Do Anything,I'll Do Anything (1994),0
473,In the Line of Fire,In the Army Now (1994),1
474,"Indian in the Cupboard, The",In the Line of Fire (1993),1
475,"Indian Runner, The",In the Name of the Father (1993),1
476,"Indian Runner, The","Inkwell, The (1994)",1
477,Iron Will,What's Love Got to Do with It? (1993),1
478,I'll Do Anything,Jimmy Hollywood (1994),1
479,Judgment Night,Judgment Night (1993),0
480,Killer,Jurassic Park (1993),1
481,Killer,Kalifornia (1993),1
482,Kiss of Death,Killing Zoe (1994),1
484,Kiss of the Dragon,Lassie (1994),1
485,Last Action Hero,Last Action Hero (1993),0
486,"Last of the Mohicans, The",Life with Mikey (1993),1
487,Little Giants,Lightning Jack (1994),1
488,Little Giants,M. Butterfly (1993),1
489,Major Payne,Made in America (1993),1
490,Major Payne,Malice (1993),1
491,"Man Without a Face, The","Man Without a Face, The (1993)",0
492,Man's Best Friend,Manhattan Murder Mystery (1993),1
493,Menace II Society,Menace II Society (1993),0
494,Menace II Society,Executive Decision (1996),1
495,In the Realm of the Senses (Ai no corrida),In the Realm of the Senses (Ai no corrida) (1976),0
496,Mixed Nuts,What Happened Was... (1994),1
497,Mixed Nuts,Much Ado About Nothing (1993),1
499,New Jack City,Mr. Wonderful (1993),1
500,My Life's in Turnaround,Mrs. Doubtfire (1993),1
501,My Life's in Turnaround,Naked (1993),1
502,Needful Things,"Next Karate Kid, The (1994)",1
504,Nowhere to Run,No Escape (1994),1
505,Now and Then,North (1994),1
506,Now and Then,Orlando (1992),1
507,Out for Justice,"Perfect World, A (1993)",1
508,Philadelphia,Philadelphia (1993),0
509,Pulp Fiction,"Piano, The (1993)",1
510,Pulp Fiction,Poetic Justice (1993),1
511,Prêt-à-Porter,"Program, The (1993)",1
512,Prêt-à-Porter,"Puppet Masters, The (1994)",1
513,Quiz Show,Radioland Murders (1994),1
514,"Road to Wellville, The","Ref, The (1994)",1
515,"Remains of the Day, The","Remains of the Day, The (1993)",0
516,Renaissance Man,Renaissance Man (1994),0
517,Rising Sun,Rising Sun (1993),0
518,"Road to Wellville, The","Road to Wellville, The (1994)",0
519,A Perfect World,RoboCop 3 (1993),1
520,"Rookie, The",Robin Hood: Men in Tights (1993),1
521,RoboCop 3,Romeo Is Bleeding (1993),1
522,"Rookie, The",Romper Stomper (1992),1
523,Rudy,Ruby in Paradise (1993),1
524,Rudy,Rudy (1993),1
526,Safe Haven,"Savage Nights (Nuits fauves, Les) (1992)",1
527,"Scent of a Woman, The",Schindler's List (1993),1
528,"Scent of a Woman, The","Scout, The (1994)",1
529,"Scent of a Woman, The",Searching for Bobby Fischer (1993),1
531,Sister Act 2: Back in the Habit,"Secret Garden, The (1993)",1
532,"Scent of a Woman, The",Serial Mom (1994),1
533,Shallow Grave,"Shadow, The (1994)",1
534,Shining Through,Shadowlands (1993),1
535,Shining Through,Short Cuts (1993),1
536,Sister Act 2: Back in the Habit,"Simple Twist of Fate, A (1994)",1
537,Six Degrees of Separation,Sirens (1994),1
538,Six Degrees of Separation,Six Degrees of Separation (1993),0
539,Sleepless in Seattle,Sleepless in Seattle (1993),0
540,Sliver,Sliver (1993),1
541,Sneakers,Blade Runner (1982),1
542,Sommersby,Son in Law (1993),1
543,Something to Talk About,So I Married an Axe Murderer (1993),1
544,Something to Talk About,Striking Distance (1993),1
546,Super Mario Bros. Wii,Super Mario Bros. (1993),0
547,Super Mario Bros. Widescreen,Surviving the Game (1994),1
548,Swing Kids,Terminal Velocity (1994),1
549,The Client,Thirty-Two Short Films About Glenn Gould (1993),1
550,Three Colors: Blue (Trois couleurs: Bleu),Threesome (1994),1
551,Three Colors: Blue (Trois couleurs: Bleu),"Nightmare Before Christmas, The (1993)",1
552,Three Colors: Blue (Trois couleurs: Bleu),"Three Musketeers, The (1993)",1
553,Three Wishes,Tombstone (1993),1
555,True Romance,True Romance (1993),0
556,True Lies,"War Room, The (1993)",1
558,What's Eating Gilbert Grape,"Pagemaster, The (1994)",1
562,True Lies,Welcome to the Dollhouse (1995),1
563,What's Eating Gilbert Grape,Germinal (1993),1
564,What's Eating Gilbert Grape,Chasers (1994),1
567,Crimson Tide,Kika (1993),1
568,Last Action Hero,Bhaji on the Beach (1993),1
569,In the Line of Fire,Little Big League (1994),1
573,Clerks,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",1
574,Cleopatra's Second Husband,Spanking the Monkey (1994),1
575,The Client,"Little Rascals, The (1994)",1
577,Crimson Tide,Andre (1994),1
579,Crimson Tide,"Escort, The (Scorta, La) (1993)",1
580,A League of Their Own,Princess Caraboo (1994),1
581,Pulp Fiction,"Celluloid Closet, The (1995)",1
583,Pocahontas,Dear Diary (Caro Diario) (1994),1
585,Crimson Tide,"Brady Bunch Movie, The (1995)",1
586,Get Shorty,Home Alone (1990),1
587,Home Alone 2: Lost in New York,Ghost (1990),1
588,Kindergarten Cop,Aladdin (1992),1
589,Basic Instinct,Terminator 2: Judgment Day (1991),1
590,Basic Instinct,Dances with Wolves (1990),1
592,Goodfellas,Batman (1989),1
593,Dead Poets Society,"Silence of the Lambs, The (1991)",1
594,Goodfellas,Snow White and the Seven Dwarfs (1937),1
595,It Happened One Night,Beauty and the Beast (1991),1
596,Aladdin and the King of Thieves,Pinocchio (1940),1
597,Cinderella,Pretty Woman (1990),1
599,Ghostbusters,"Wild Bunch, The (1969)",1
600,Cleopatra,Love and a .45 (1994),1
602,Crimson Tide,"Great Day in Harlem, A (1994)",1
605,Crimson Tide,One Fine Day (1996),1
606,Marvin's Room,Candyman: Farewell to the Flesh (1995),1
608,Apollo 13,Fargo (1996),1
609,Twister,Homeward Bound II: Lost in San Francisco (1996),1
610,Twister,Heavy Metal (1981),1
611,Crimson Tide,Hellraiser: Bloodline (1996),1
612,The Nutty Professor,"Pallbearer, The (1996)",1
613,Twister,Jane Eyre (1996),1
615,Twilight of the Ice Nymphs,Bread and Chocolate (Pane e cioccolata) (1973),1
616,Babes in Toyland,"Aristocats, The (1970)",1
617,Babette's Feast (Babettes Gæstebud),"Flower of My Secret, The (La flor de mi secreto) (1995)",1
618,Crimson Tide,Two Much (1995),1
619,Get Shorty,Ed (1996),1
626,Get Shorty,"Thin Line Between Love and Hate, A (1996)",1
627,Set It Off,"Last Supper, The (1995)",1
628,Kiss of the Dragon (Le Couper du dragon),Primal Fear (1996),1
631,Twister,All Dogs Go to Heaven 2 (1996),1
632,Twister,Land and Freedom (Tierra y libertad) (1995),1
633,Get Shorty,Denise Calls Up (1995),1
634,Get Shorty,Theodore Rex (1995),1
635,The Secret Agent,"Family Thing, A (1996)",1
636,Set It Off,Frisk (1995),1
637,Kiss of the Dragon (Le Couper du dragon),Sgt. Bilko (1996),1
638,Kiss of the Dragon (Le Couper du dragon),Jack and Sarah (1995),1
639,Get Shorty,Girl 6 (1996),1
640,Set It Off,Diabolique (1996),1
645,Set It Off,Nelly & Monsieur Arnaud (1995),1
647,Get Shorty,Courage Under Fire (1996),1
648,The Secret Agent,Mission: Impossible (1996),1
649,The Rock,Cold Fever (Ã kÃ¶ldum klaka) (1995),1
650,Get Shorty,Moll Flanders (1996),1
653,The Secret Agent,Dragonheart (1996),1
656,The Pelican Brief,Eddie (1996),1
661,The Rock,James and the Giant Peach (1996),1
662,The Preacher's Wife,Fear (1996),1
663,The Rock,Kids in the Hall: Brain Candy (1996),1
665,The Rock,Underground (1995),1
667,The Rock,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),1
