MovieID,GeneratedTitle,RealTitle,ErrorFlag
356,Fried Green Tomatoes,Forrest Gump (1994),1
357,Good Will Hunting,Four Weddings and a Funeral (1994),1
358,Four Weddings,Higher Learning (1995),1
359,Hud,I Like It Like That (1994),1
360,In the Line of Fire,I Love Trouble (1994),1
361,I'll Be There for You,It Could Happen to You (1994),1
362,JFK,"Jungle Book, The (1994)",1
363,Jumanji,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",1
364,Wag the Dog,"Lion King, The (1994)",1
365,Lucky Number Slevin,Little Buddha (1993),1
366,Lucky Number Slevin,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",1
367,Mighty Joe Young,"Mask, The (1994)",1
368,My Own Private Idaho,Maverick (1994),1
369,Mystic Pizza,Mrs. Parker and the Vicious Circle (1994),1
370,My Own Private Idaho,Naked Gun 33 1/3: The Final Insult (1994),1
371,Pulp Fiction,"Paper, The (1994)",1
372,Pulp Fiction,Reality Bites (1994),1
373,Ruthless People,Red Rock West (1992),1
374,Ruthless People,Richie Rich (1994),1
376,Ruthless People,"River Wild, The (1994)",1
377,Ruthless People,Speed (1994),1
378,Sneakers,Speechless (1994),1
379,Sneakers,Timecop (1994),1
380,Tremors,True Lies (1994),1
381,Twister,When a Man Loves a Woman (1994),1
382,White Squall,Wolf (1994),1
383,Wishmaster,Wyatt Earp (1994),1
384,Wishmaster,Bad Company (1995),1
385,Bull Durham,"Man of No Importance, A (1994)",1
386,Mystic Pizza,S.F.W. (1994),1
387,Scream,"Low Down Dirty Shame, A (1994)",1
388,Mystic Pizza,Boys Life (1995),1
389,Bull Durham,"Colonel Chabert, Le (1994)",1
390,Daddy Day Care,Faster Pussycat! Kill! Kill! (1965),1
391,Gone in Sixty Seconds,Jason's Lyric (1994),1
393,Jesse,Street Fighter (1994),1
405,The Big Lebowski,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),1
406,Highlander II: The Quickening,Federal Hill (1994),1
407,The Long Kiss Goodnight,In the Mouth of Madness (1995),1
408,The Crow,8 Seconds (1994),1
409,The Big Lebowski,Above the Rim (1994),1
410,The Big Lebowski,Addams Family Values (1993),1
412,The Big Lebowski,"Age of Innocence, The (1993)",1
413,Apt Pupil,Airheads (1994),1
414,Apt Pupil,"Air Up There, The (1994)",1
415,Air Force One,Another Stakeout (1993),1
416,Another 48 Hrs.,Bad Girls (1994),1
417,Bad Boys,Barcelona (1994),1
418,Barfly,Being Human (1993),1
419,Being Human,"Beverly Hillbillies, The (1993)",1
420,Beverly Hills Cop II,Beverly Hills Cop III (1994),0
421,Bobby,Black Beauty (1994),1
422,Blade,Blink (1994),1
423,Blow Out,Blown Away (1994),1
424,Blow,Blue Chips (1994),1
425,Blue Velvet,Blue Sky (1994),1
426,Blue Velvet,Body Snatchers (1993),1
427,Boomerang,Boxing Helena (1993),1
428,Brat,"Bronx Tale, A (1993)",1
429,Bringing Down the House,Cabin Boy (1994),1
430,Cape Fear,Calendar Girl (1993),1
431,Cape Fear,Carlito's Way (1993),1
432,Casino,City Slickers II: The Legend of Curly's Gold (1994),1
433,City Slickers,Clean Slate (1994),1
434,Clueless,Cliffhanger (1993),1
435,Clueless,Coneheads (1993),1
436,Coyote Ugly,Color of Night (1994),1
437,Coyote Ugly,Cops and Robbersons (1994),1
438,Coyote Ugly,"Cowboy Way, The (1994)",1
440,Coyote Ugly,Dave (1993),1
441,Dead Man,Dazed and Confused (1993),1
442,Dead Man,Demolition Man (1993),1
444,Dinosaur,Even Cowgirls Get the Blues (1993),1
445,Excess Baggage,Fatal Instinct (1993),1
446,Fargo,Farewell My Concubine (Ba wang bie ji) (1993),1
448,Fargo,Fearless (1993),1
449,Fried Green Tomatoes,Fear of a Black Hat (1994),1
450,Fool's Gold,With Honors (1994),1
451,Fried Green Tomatoes,Flesh and Bone (1993),1
452,Flesh and Blood,Widows' Peak (1994),1
453,Wishmaster,For Love or Money (1993),1
454,For Love of the Devil,"Firm, The (1993)",1
455,Fried Green Tomatoes,Free Willy (1993),1
456,Free Willy II: The Adventure Continues,Fresh (1994),1
457,Free Fall,"Fugitive, The (1993)",1
458,"Fugitive, The",Geronimo: An American Legend (1993),1
459,The Long Kiss Goodnight,"Getaway, The (1994)",1
460,The Long Kiss Goodnight,Getting Even with Dad (1994),1
461,The Long Kiss Goodnight,Go Fish (1994),1
464,The Long Kiss Goodnight,Hard Target (1993),1
466,Hard Target,Hot Shots! Part Deux (1993),1
467,Hot Shots!,Live Nude Girls (1995),1
468,Lucky Number Sling,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",1
469,The Ice Storm,"House of the Spirits, The (1993)",1
470,The Ice Storm,House Party 3 (1994),1
471,House Party 2,"Hudsucker Proxy, The (1994)",1
472,Hud,I'll Do Anything (1994),1
473,I Know What You Did Last Summer,In the Army Now (1994),1
474,In the Line of Fire,In the Line of Fire (1993),0
475,In the Line of Fire,In the Name of the Father (1993),1
476,In the Line of Fire,"Inkwell, The (1994)",1
477,In the Line of Fire,What's Love Got to Do with It? (1993),1
478,What's Love Got to Do with It?,Jimmy Hollywood (1994),1
479,JFK,Judgment Night (1993),1
480,JFK,Jurassic Park (1993),1
481,JFK,Kalifornia (1993),1
482,Kiss of Death,Killing Zoe (1994),1
484,Kiss of Death,Lassie (1994),1
485,Lone Star,Last Action Hero (1993),1
486,L.A. Confidential,Life with Mikey (1993),1
487,Lone Star,Lightning Jack (1994),1
488,Lone Star,M. Butterfly (1993),1
489,Mortal Engines,Made in America (1993),1
490,Man on the Moon,Malice (1993),1
491,Man on the Moon,"Man Without a Face, The (1993)",1
492,Manhunter,Manhattan Murder Mystery (1993),1
493,Manhunter,Menace II Society (1993),1
494,Mighty Joe Young,Executive Decision (1996),1
495,Executive Decision,In the Realm of the Senses (Ai no corrida) (1976),1
496,In the Line of Fire,What Happened Was... (1994),1
497,Wish You Were Here,Much Ado About Nothing (1993),1
499,The Last Days of Patton,Mr. Wonderful (1993),1
500,Mr. Jones,Mrs. Doubtfire (1993),1
501,My Best Friend's Wedding,Naked (1993),1
502,Naked Lunch,"Next Karate Kid, The (1994)",1
504,Patriot Games,No Escape (1994),1
505,No Way Out,North (1994),1
506,One Fine Day,Orlando (1992),1
507,Patriot Games,"Perfect World, A (1993)",1
508,Pulp Fiction,Philadelphia (1993),1
509,Pulp Fiction,"Piano, The (1993)",1
510,Pulp Fiction,Poetic Justice (1993),1
511,Pulp Fiction,"Program, The (1993)",1
512,Ransom,"Puppet Masters, The (1994)",1
513,Pulp Fiction,Radioland Murders (1994),1
514,Ransom,"Ref, The (1994)",1
515,The Long Kiss Goodnight,"Remains of the Day, The (1993)",1
516,The Remains of the Day,Renaissance Man (1994),1
517,The Thin Red Line,Rising Sun (1993),1
518,The Thin Red Line,"Road to Wellville, The (1994)",1
519,The Ice Storm,RoboCop 3 (1993),1
520,The Rocketeer,Robin Hood: Men in Tights (1993),1
521,Robin Hood: Prince of Thieves,Romeo Is Bleeding (1993),1
522,Ruthless People,Romper Stomper (1992),1
523,Ruthless People,Ruby in Paradise (1993),1
524,Ruthless People,Rudy (1993),1
526,Ruthless People,"Savage Nights (Nuits fauves, Les) (1992)",1
527,Savages,Schindler's List (1993),1
528,Scream,"Scout, The (1994)",1
529,Sneakers,Searching for Bobby Fischer (1993),1
531,Sneakers,"Secret Garden, The (1993)",1
532,Scream,Serial Mom (1994),1
533,Scream,"Shadow, The (1994)",1
534,Shakespeare in Love,Shadowlands (1993),1
535,Shattered,Short Cuts (1993),1
536,Shattered Glass,"Simple Twist of Fate, A (1994)",1
537,"Singles, The",Sirens (1994),1
538,Sister Act,Six Degrees of Separation (1993),1
539,Six Degrees of Separation,Sleepless in Seattle (1993),1
540,Sleepwalkers,Sliver (1993),1
541,Sleeping with the Enemy,Blade Runner (1982),1
542,Blade Runner 2049,Son in Law (1993),1
543,Soul Food,So I Married an Axe Murderer (1993),1
544,Soul Food,Striking Distance (1993),1
546,Swordfish,Super Mario Bros. (1993),1
547,Superman Returns,Surviving the Game (1994),1
548,Swordfish,Terminal Velocity (1994),1
549,The Big Hit,Thirty-Two Short Films About Glenn Gould (1993),1
550,The Big Hit,Threesome (1994),1
551,The Big Hit,"Nightmare Before Christmas, The (1993)",1
552,The Big Hit,"Three Musketeers, The (1993)",1
553,Three Kings,Tombstone (1993),1
555,Tombstone: The Legend of Clantons,True Romance (1993),1
556,Twin Peaks: Fire Walk with Me,"War Room, The (1993)",1
558,War of the Roses,"Pagemaster, The (1994)",1
562,The Big Hit,Welcome to the Dollhouse (1995),1
563,Wishmaster,Germinal (1993),1
564,Gone in Sixty Seconds,Chasers (1994),1
567,Chasing Amy,Kika (1993),1
568,Kiss of Death,Bhaji on the Beach (1993),1
569,Babes in Toyland,Little Big League (1994),1
573,Lucky Number Slevin,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",1
574,Cocktail,Spanking the Monkey (1994),1
575,The Big Hit,"Little Rascals, The (1994)",1
577,Lucky Number Slevin,Andre (1994),1
579,Apt Pupil,"Escort, The (Scorta, La) (1993)",1
580,The Long Kiss Goodnight,Princess Caraboo (1994),1
581,The Ice Storm,"Celluloid Closet, The (1995)",1
583,The Ice Storm,Dear Diary (Caro Diario) (1994),1
585,The Ice Storm,"Brady Bunch Movie, The (1995)",1
586,The Parent Trap,Home Alone (1990),1
587,Home Alone 2: Lost in New York,Ghost (1990),1
588,The Mask,Aladdin (1992),1
589,Hocus Pocus,Terminator 2: Judgment Day (1991),1
590,Edward Scissorhands,Dances with Wolves (1990),1
592,The Rocketeer,Batman (1989),1
593,The Rocketeer,"Silence of the Lambs, The (1991)",1
594,The Silence of the Lambs,Snow White and the Seven Dwarfs (1937),1
595,The Princess Bride,Beauty and the Beast (1991),1
596,The Mask,Pinocchio (1940),1
597,Alice in Wonderland,Pretty Woman (1990),1
599,The Mask,"Wild Bunch, The (1969)",1
600,The Godfather,Love and a .45 (1994),1
602,The Great Mouse Detective,"Great Day in Harlem, A (1994)",1
605,The Rocketeer,One Fine Day (1996),1
606,The Rocketeer,Candyman: Farewell to the Flesh (1995),1
608,The Rocketeer,Fargo (1996),1
609,The Rocketeer,Homeward Bound II: Lost in San Francisco (1996),1
610,The Rocketeer,Heavy Metal (1981),1
611,The Rocketeer,Hellraiser: Bloodline (1996),1
612,The Rocketeer,"Pallbearer, The (1996)",1
613,The Rocketeer,Jane Eyre (1996),1
615,The Rocketeer,Bread and Chocolate (Pane e cioccolata) (1973),1
616,The Great Beauty,"Aristocats, The (1970)",1
617,The Great Mouse Detective,"Flower of My Secret, The (La flor de mi secreto) (1995)",1
618,The Last Temptation of Christ,Two Much (1995),1
619,The Ice Storm,Ed (1996),1
626,The Rocketeer,"Thin Line Between Love and Hate, A (1996)",1
627,The Ice Storm,"Last Supper, The (1995)",1
628,The Thin Red Line,Primal Fear (1996),1
631,The Client,All Dogs Go to Heaven 2 (1996),1
632,The Rocketeer,Land and Freedom (Tierra y libertad) (1995),1
633,The Rocketeer,Denise Calls Up (1995),1
634,The Client,Theodore Rex (1995),1
635,The Last Days of Dorian Gray,"Family Thing, A (1996)",1
636,The Client,Frisk (1995),1
637,The Last Days of Dorian Gray,Sgt. Bilko (1996),1
638,The Big Hit,Jack and Sarah (1995),1
639,The Ice Storm,Girl 6 (1996),1
640,The Bone Collector,Diabolique (1996),1
645,The Client,Nelly & Monsieur Arnaud (1995),1
647,The Client,Courage Under Fire (1996),1
648,The Ice Storm,Mission: Impossible (1996),1
649,The Rock,Cold Fever (Ã kÃ¶ldum klaka) (1995),1
650,The Ice Storm,Moll Flanders (1996),1
653,The Ice Storm,Dragonheart (1996),1
656,The Big Lebowski,Eddie (1996),1
661,The Long Kiss Goodnight,James and the Giant Peach (1996),1
662,James and the Giant Peach,Fear (1996),1
663,The Rocketeer,Kids in the Hall: Brain Candy (1996),1
665,The Ice Storm,Underground (1995),1
667,The Craft,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),1
668,The Crow,Song of the Little Road (Pather Panchali) (1955),1
