MovieID,GeneratedTitle,RealTitle,ErrorFlag
351,Clerks,"Corrina, Corrina (1994)",1
352,Dances with Wolves,Crooklyn (1994),1
353,Dances with Wolves,"Crow, The (1994)",1
354,Dances with Wolves,Cobb (1994),1
355,Cruel Intentions,"Flintstones, The (1994)",1
356,Fried Green Tomatoes,Forrest Gump (1994),1
357,Free Willy,Four Weddings and a Funeral (1994),1
358,Four Corners,Higher Learning (1995),1
359,Hud,I Like It Like That (1994),1
360,I'll Be Home for Christmas,I Love Trouble (1994),1
361,I'll Be There for You,It Could Happen to You (1994),1
362,JFK,"Jungle Book, The (1994)",1
363,Jumanji,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",1
364,Wag the Dog,"Lion King, The (1994)",1
365,Lucky Number Slevin,Little Buddha (1993),1
366,Lucky Number Slevin,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",1
367,Mighty Joe Young,"Mask, The (1994)",1
368,My Own Private Idaho,Maverick (1994),1
369,Mighty Aphrodite,Mrs. Parker and the Vicious Circle (1994),1
370,My Own Private Idaho,Naked Gun 33 1/3: The Final Insult (1994),1
371,Patriot Games,"Paper, The (1994)",1
372,Pulp Fiction,Reality Bites (1994),1
373,Ruthless People,Red Rock West (1992),1
374,Ruthless People,Richie Rich (1994),1
376,Ruthless People,"River Wild, The (1994)",1
377,Ruthless People,Speed (1994),1
378,Sneakers,Speechless (1994),1
379,Sneakers,Timecop (1994),1
380,True Lies,True Lies (1994),0
381,Wag the Dog,When a Man Loves a Woman (1994),1
382,Waiting to Exhale,Wolf (1994),1
383,You've Got Mail,Wyatt Earp (1994),1
384,You've Got Mail,Bad Company (1995),1
385,Bull Durham,"Man of No Importance, A (1994)",1
386,Mighty Aphrodite,S.F.W. (1994),1
387,"The Baby-Sitters Club, The","Low Down Dirty Shame, A (1994)",1
388,Mighty Aphrodite,Boys Life (1995),1
389,Bull Durham,"Colonel Chabert, Le (1994)",1
390,Daddy Day Care,Faster Pussycat! Kill! Kill! (1965),1
391,Gone in Sixty Seconds,Jason's Lyric (1994),1
393,Junk,Street Fighter (1994),1
405,The Bridges of Madison County,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),1
406,The Initiation,Federal Hill (1994),1
407,The Initiation,In the Mouth of Madness (1995),1
408,The Crow,8 Seconds (1994),1
409,The Initiation,Above the Rim (1994),1
410,The Client,Addams Family Values (1993),1
412,Apt Pupil,"Age of Innocence, The (1993)",1
413,Apt Pupil,Airheads (1994),1
414,Apt Pupil,"Air Up There, The (1994)",1
415,Alien 3,Another Stakeout (1993),1
416,Another Day in Paradise,Bad Girls (1994),1
417,Bad Boys,Barcelona (1994),1
418,Barfly,Being Human (1993),1
419,Being Human,"Beverly Hillbillies, The (1993)",1
420,Beverly Hills Cop II,Beverly Hills Cop III (1994),0
421,Beverly Hills Cop,Black Beauty (1994),1
422,Blade,Blink (1994),1
423,Blow Out,Blown Away (1994),1
424,Blow Out,Blue Chips (1994),1
425,Blue Velvet,Blue Sky (1994),1
426,Blue Velvet,Body Snatchers (1993),1
427,Boomerang,Boxing Helena (1993),1
428,Brat,"Bronx Tale, A (1993)",1
429,Bringing Down the House,Cabin Boy (1994),1
430,Cape Fear,Calendar Girl (1993),1
431,Cape Fear,Carlito's Way (1993),1
432,Casino,City Slickers II: The Legend of Curly's Gold (1994),1
433,City Slickers,Clean Slate (1994),1
434,Clerks,Cliffhanger (1993),1
435,Clueless,Coneheads (1993),1
436,Cruising,Color of Night (1994),1
437,Coyote Ugly,Cops and Robbersons (1994),1
438,Coyote Ugly,"Cowboy Way, The (1994)",1
440,Coyote Ugly,Dave (1993),1
441,Dead Man,Dazed and Confused (1993),1
442,Dead Man,Demolition Man (1993),1
444,Dirty Work,Even Cowgirls Get the Blues (1993),1
445,Evan's Date,Fatal Instinct (1993),1
446,Fathers' Day,Farewell My Concubine (Ba wang bie ji) (1993),1
448,Fargo,Fearless (1993),1
449,Fried Green Tomatoes,Fear of a Black Hat (1994),1
450,Fool's Gold,With Honors (1994),1
451,Fried Green Tomatoes,Flesh and Bone (1993),1
452,Flesh and Blood,Widows' Peak (1994),1
453,Wishmaster,For Love or Money (1993),1
454,For Love of the Devil,"Firm, The (1993)",1
455,Flicka,Free Willy (1993),1
456,Free Willy II: The Adventure Home,Fresh (1994),1
457,Fried Green Tomatoes,"Fugitive, The (1993)",1
458,"Fugitive, The",Geronimo: An American Legend (1993),1
459,"I'm sorry, I don't have enough information to provide the correct title. Can you please provide more context or the full context history?","Getaway, The (1994)",1
460,The Rocketeer,Getting Even with Dad (1994),1
461,The Long Kiss Goodnight,Go Fish (1994),1
464,Honeymoon in Vegas,Hard Target (1993),1
466,Hollywood Homicide,Hot Shots! Part Deux (1993),1
467,Hot Shots!,Live Nude Girls (1995),1
468,Mortal Kombat,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",1
469,The Ice Storm,"House of the Spirits, The (1993)",1
470,In the Line of Fire,House Party 3 (1994),1
471,House Party 2,"Hudsucker Proxy, The (1994)",1
472,Hysteria,I'll Do Anything (1994),1
473,I Know What You Did Last Summer,In the Army Now (1994),1
474,In the Line of Fire,In the Line of Fire (1993),0
475,In the House,In the Name of the Father (1993),1
476,In the Realm of the Senses (Ai no corrida),"Inkwell, The (1994)",1
477,In the Eye of the Storm,What's Love Got to Do with It? (1993),1
478,What's Love Got to Do with It?,Jimmy Hollywood (1994),1
479,JFK,Judgment Night (1993),1
480,JFK,Jurassic Park (1993),1
481,JFK,Kalifornia (1993),1
482,Kiss of Death,Killing Zoe (1994),1
484,Kiss of Death,Lassie (1994),1
485,Lethal Weapon 4,Last Action Hero (1993),1
486,L.A. Confidential,Life with Mikey (1993),1
487,Lone Star,Lightning Jack (1994),1
488,Lone Star,M. Butterfly (1993),1
489,Mortal Engines,Made in America (1993),1
490,Man of the House,Malice (1993),1
491,Man of the House,"Man Without a Face, The (1993)",1
492,Manhunter,Manhattan Murder Mystery (1993),1
493,Manhunter,Menace II Society (1993),1
494,Menace II Society,Executive Decision (1996),1
495,Executive Decision,In the Realm of the Senses (Ai no corrida) (1976),1
496,In the Line of Fire,What Happened Was... (1994),1
497,Wish You Were Here,Much Ado About Nothing (1993),1
499,The Big Hit,Mr. Wonderful (1993),1
500,Mr. Jones,Mrs. Doubtfire (1993),1
501,My Best Friend's Wedding,Naked (1993),1
502,No Way Out,"Next Karate Kid, The (1994)",1
504,Patriot Games,No Escape (1994),1
505,No Way Out,North (1994),1
506,One Fine Day,Orlando (1992),1
507,Patriot Games,"Perfect World, A (1993)",1
508,Pulp Fiction,Philadelphia (1993),1
509,Pulp Fiction,"Piano, The (1993)",1
510,Platoon,Poetic Justice (1993),1
511,Practical Magic,"Program, The (1993)",1
512,Ransom,"Puppet Masters, The (1994)",1
513,Pulp Fiction,Radioland Murders (1994),1
514,Ransom,"Ref, The (1994)",1
515,"Remains of the Day, The","Remains of the Day, The (1993)",0
516,Rising Sun,Renaissance Man (1994),1
517,Rising Sun,Rising Sun (1993),0
518,"Road to Wellville, The","Road to Wellville, The (1994)",0
519,The Man Who Wasn't There,RoboCop 3 (1993),1
520,The Rocketeer,Robin Hood: Men in Tights (1993),1
521,Ruthless People,Romeo Is Bleeding (1993),1
522,Ruthless People,Romper Stomper (1992),1
523,Ruthless People,Ruby in Paradise (1993),1
524,Ruthless People,Rudy (1993),1
526,Ruthless People,"Savage Nights (Nuits fauves, Les) (1992)",1
527,Scream,Schindler's List (1993),1
528,Scream,"Scout, The (1994)",1
529,Scream,Searching for Bobby Fischer (1993),1
531,Scream,"Secret Garden, The (1993)",1
532,Scream,Serial Mom (1994),1
533,Sneakers,"Shadow, The (1994)",1
534,Shakespeare in Love,Shadowlands (1993),1
535,Shattered Image,Short Cuts (1993),1
536,Shooting Fish in a Barrel,"Simple Twist of Fate, A (1994)",1
537,Smokey and the Bandit II,Sirens (1994),1
538,Soul Food,Six Degrees of Separation (1993),1
539,Sixteen Candles,Sleepless in Seattle (1993),1
540,Sleepwalkers,Sliver (1993),1
541,Sneakers,Blade Runner (1982),1
542,Blind Date,Son in Law (1993),1
543,Soul Food,So I Married an Axe Murderer (1993),1
544,Soul Food,Striking Distance (1993),1
546,Swordfish,Super Mario Bros. (1993),1
547,Swing Kids,Surviving the Game (1994),1
548,Swing Kids,Terminal Velocity (1994),1
549,The Big Hit,Thirty-Two Short Films About Glenn Gould (1993),1
550,The Big Hit,Threesome (1994),1
551,The Big Hit,"Nightmare Before Christmas, The (1993)",1
552,Nightmare on Elm Street,"Three Musketeers, The (1993)",1
553,Three to Tango,Tombstone (1993),1
555,Tin Cup,True Romance (1993),1
556,Twins,"War Room, The (1993)",1
558,War of the Roses,"Pagemaster, The (1994)",1
562,The Big Lebowski,Welcome to the Dollhouse (1995),1
563,Wish You Were Here,Germinal (1993),1
564,Gone in Sixty Seconds,Chasers (1994),1
567,Chasing Amy,Kika (1993),1
568,Kiss of Death,Bhaji on the Beach (1993),1
569,Bull Durham,Little Big League (1994),1
573,Lucky Number Slevin,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",1
574,Clerks,Spanking the Monkey (1994),1
575,The Big Hit,"Little Rascals, The (1994)",1
577,Lucky Number Slevin,Andre (1994),1
579,Apt Pupil,"Escort, The (Scorta, La) (1993)",1
580,The Initiation,Princess Caraboo (1994),1
581,The Initiation,"Celluloid Closet, The (1995)",1
583,The Last Castle,Dear Diary (Caro Diario) (1994),1
585,The Last Picture Show,"Brady Bunch Movie, The (1995)",1
586,The Last Days of Dorian Gray,Home Alone (1990),1
587,The Initiation,Ghost (1990),1
588,The Ghost and Mrs. Muir,Aladdin (1992),1
589,The Princess Diaries,Terminator 2: Judgment Day (1991),1
590,The Rocketeer,Dances with Wolves (1990),1
592,The Rocketeer,Batman (1989),1
593,The Terminator,"Silence of the Lambs, The (1991)",1
594,"The Silence of the Lambs, The",Snow White and the Seven Dwarfs (1937),1
595,The Wizard of Oz,Beauty and the Beast (1991),1
596,The Mask,Pinocchio (1940),1
597,The Parent Trap,Pretty Woman (1990),1
599,The Princess Bride,"Wild Bunch, The (1969)",1
600,The Last Picture Show,Love and a .45 (1994),1
602,The Great Mouse Detective,"Great Day in Harlem, A (1994)",1
605,The Bridges of Madison County,One Fine Day (1996),1
606,The Rocketeer,Candyman: Farewell to the Flesh (1995),1
608,The Last Temptation of Christ,Fargo (1996),1
609,The Big Lebowski,Homeward Bound II: Lost in San Francisco (1996),1
610,The Rocketeer,Heavy Metal (1981),1
611,The Rocketeer,Hellraiser: Bloodline (1996),1
612,The Rocketeer,"Pallbearer, The (1996)",1
613,The Last Temptation of Christ,Jane Eyre (1996),1
615,The Bridges of Madison County,Bread and Chocolate (Pane e cioccolata) (1973),1
616,The Last Temptation of Christ,"Aristocats, The (1970)",1
617,The Great Mouse Detective,"Flower of My Secret, The (La flor de mi secreto) (1995)",1
618,The Last Temptation of Christ,Two Much (1995),1
619,The Ice Storm,Ed (1996),1
626,The Bridges of Madison County,"Thin Line Between Love and Hate, A (1996)",1
627,The Ice Storm,"Last Supper, The (1995)",1
628,The Thin Red Line,Primal Fear (1996),1
631,The Client,All Dogs Go to Heaven 2 (1996),1
632,The Rocketeer,Land and Freedom (Tierra y libertad) (1995),1
633,The Rocketeer,Denise Calls Up (1995),1
634,The Client,Theodore Rex (1995),1
635,The Last Days of Disco,"Family Thing, A (1996)",1
636,The Client,Frisk (1995),1
637,The Last Days of Disco,Sgt. Bilko (1996),1
638,The Big Hit,Jack and Sarah (1995),1
639,The Last Days of Disco,Girl 6 (1996),1
640,The Ice Storm,Diabolique (1996),1
645,The Client,Nelly & Monsieur Arnaud (1995),1
647,The Last Days of Disco,Courage Under Fire (1996),1
648,The Ice Storm,Mission: Impossible (1996),1
649,The Rock,Cold Fever (Ã kÃ¶ldum klaka) (1995),1
650,The Ice Storm,Moll Flanders (1996),1
653,The Ice Storm,Dragonheart (1996),1
656,"I'm sorry, but I don't have enough information to provide a correct answer. Could you please provide more context or clarify which movie you are looking for?",Eddie (1996),1
